transport_type_cumulative_usage.values0,transport_type_cumulative_usage.values1,transport_type_cumulative_usage.values2,transport_type_cumulative_usage.values3,transport_type_cumulative_usage.values4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,4,5,1,0
0,8,6,4,0
1,15,9,6,0
1,20,11,10,0
1,26,15,12,0
1,27,19,12,0
2,41,24,12,8
2,58,38,12,15
2,73,49,12,18
4,86,64,13,22
5,104,68,14,28
5,104,68,14,28
5,104,68,14,28
5,104,68,14,28
5,104,68,14,28
5,104,68,14,28
5,104,68,14,28
5,106,68,14,29
5,122,77,14,32
6,137,81,16,37
7,154,88,16,40
8,164,94,17,45
8,175,100,17,49
8,175,100,17,49
8,175,100,17,49
8,175,100,17,49
8,175,100,17,49
8,175,100,17,49
8,175,100,17,49
8,175,100,17,49
8,179,105,19,50
8,181,107,19,50
8,185,111,20,52
8,188,114,21,56
8,190,120,22,56
8,190,120,23,56
9,193,121,29,60
15,195,124,35,62
19,198,127,38,65
21,200,132,40,66
21,206,135,46,67
21,206,135,46,67
21,206,135,46,67
21,206,135,46,67
21,206,135,46,67
21,206,135,46,67
21,206,135,46,67
21,207,135,46,67
21,209,135,46,67
21,210,135,46,67
21,210,136,46,67
21,210,136,46,67
21,213,137,46,67
21,213,137,46,67
23,213,139,46,67
24,213,142,46,71
25,213,142,47,73
25,214,142,47,74
25,215,144,47,74
26,217,144,47,74
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,5,2,3,0
0,13,4,3,0
1,19,7,6,0
1,27,11,7,0
1,35,15,8,0
1,35,16,8,1
3,55,26,8,6
3,72,39,8,15
4,91,50,8,22
5,102,62,8,30
5,110,78,9,39
5,110,78,9,39
5,110,78,9,39
5,110,78,9,39
5,110,78,9,39
5,110,78,9,39
5,110,78,9,39
5,111,79,9,39
7,123,85,10,41
8,139,93,11,42
9,153,95,11,45
10,169,101,11,47
11,180,107,11,50
11,180,107,11,50
11,180,107,11,50
11,180,107,11,50
11,180,107,11,50
11,180,107,11,50
11,180,107,11,50
11,181,107,12,50
11,182,109,13,50
12,186,112,15,56
12,190,115,17,57
12,192,118,20,62
12,194,123,26,65
12,196,124,26,65
16,199,127,32,68
19,199,129,37,71
23,200,134,40,72
25,203,137,40,72
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,206,139,49,73
28,208,140,49,73
28,209,140,49,73
28,210,141,49,73
28,211,142,50,73
28,211,142,50,73
28,211,142,51,73
28,212,143,51,74
29,214,145,51,75
31,216,146,52,77
31,217,147,53,77
33,218,147,53,77
41,228,149,53,81
47,235,150,54,81
63,241,151,55,84
81,245,151,56,85
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,9,1,2,0
1,58,3,11,0
2,110,8,30,0
3,176,11,45,0
3,242,12,58,0
5,312,17,70,0
6,327,22,70,4
16,462,65,72,53
25,594,114,74,108
31,739,157,78,156
39,862,198,79,208
49,995,246,84,244
49,995,246,84,244
49,995,246,84,244
49,995,246,84,244
49,995,246,84,244
49,995,246,84,245
49,995,246,84,245
50,1010,249,84,249
55,1151,267,102,265
58,1290,278,113,288
62,1416,295,129,307
66,1547,316,139,330
67,1676,329,149,354
67,1676,329,149,354
67,1676,329,149,354
67,1676,329,149,354
67,1676,329,149,354
67,1676,329,149,354
67,1676,329,149,354
68,1677,332,149,355
70,1711,344,165,370
76,1746,351,188,381
83,1774,358,211,400
87,1802,374,232,410
92,1831,394,251,422
94,1836,395,252,423
119,1860,408,289,438
138,1880,419,319,450
157,1913,433,348,457
180,1937,440,384,461
202,1968,449,410,477
202,1968,449,410,477
202,1968,449,410,477
202,1968,449,410,477
202,1968,449,410,477
202,1968,449,410,477
202,1968,449,410,477
202,1969,449,410,477
202,1988,449,410,477
202,2007,450,411,477
202,2016,451,414,477
202,2034,452,419,477
202,2050,454,423,477
202,2050,454,424,477
204,2058,461,432,479
206,2070,464,434,481
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,2,0
0,7,2,3,0
0,15,3,8,0
1,25,4,12,0
2,36,7,14,0
2,52,12,19,0
3,52,12,19,0
5,68,22,19,5
5,83,34,20,10
6,90,49,20,18
6,104,69,20,21
6,119,75,20,25
6,119,75,20,25
6,119,75,20,25
6,119,75,20,25
6,119,75,20,25
6,119,75,20,25
6,119,75,20,25
6,120,75,20,25
6,134,83,21,27
8,151,87,24,27
8,162,94,24,28
8,177,97,24,30
10,193,100,24,39
10,193,100,24,39
10,193,100,24,39
10,193,100,24,39
10,193,100,24,39
10,193,100,24,39
10,193,100,24,39
10,193,100,24,39
10,197,102,24,41
10,201,110,25,44
11,206,114,27,46
11,208,116,31,50
11,211,123,35,51
11,212,124,35,51
15,216,125,39,52
17,218,129,40,54
24,221,129,41,54
25,225,129,43,57
27,226,135,49,57
27,226,135,49,57
27,226,135,49,57
27,226,135,49,57
27,226,135,49,57
27,226,135,49,57
27,226,135,49,57
27,226,135,49,57
27,230,135,49,57
27,230,135,49,57
27,230,135,49,57
27,232,135,49,57
27,232,135,49,57
27,233,135,49,57
27,233,135,49,57
27,233,135,49,57
28,233,135,50,57
28,234,136,50,58
28,236,139,51,59
29,237,139,51,59
38,241,141,51,59
44,241,143,51,59
55,245,147,51,59
68,247,148,52,60
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,148,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
79,252,150,52,62
90,252,151,52,62
100,252,151,52,62
109,253,152,52,62
116,256,152,52,62
133,256,153,52,62
133,256,153,52,62
135,256,153,52,62
136,256,153,52,62
137,256,153,52,62
138,256,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
139,257,153,52,62
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,2,0
0,7,2,3,0
0,13,3,7,0
1,24,4,10,0
1,37,7,13,0
1,53,9,19,0
2,53,9,19,0
4,69,19,19,5
4,83,31,20,11
5,90,45,20,19
5,104,65,20,22
5,119,71,20,26
5,119,71,20,26
5,119,71,20,26
5,119,71,20,26
5,119,71,20,26
5,119,71,20,26
5,119,71,20,26
5,120,71,20,26
5,135,79,21,27
7,152,83,24,27
7,163,90,24,28
7,177,93,24,31
9,193,96,24,40
9,193,96,24,40
9,193,96,24,40
9,193,96,24,40
9,193,96,24,40
9,193,96,24,40
9,193,96,24,40
9,193,96,24,40
9,197,98,24,42
9,201,106,25,45
10,206,110,27,47
10,208,112,31,51
10,211,119,35,52
11,212,119,35,52
14,215,120,41,53
16,217,124,43,54
20,220,124,46,55
22,224,125,46,58
23,225,131,52,59
23,225,131,52,59
23,225,131,52,59
23,225,131,52,59
23,225,131,52,59
23,225,131,52,59
23,225,131,52,59
23,225,131,52,59
23,229,131,52,59
23,229,131,52,59
23,229,131,52,59
23,231,131,52,59
23,231,131,52,59
23,232,131,52,59
23,232,131,52,59
23,232,131,52,59
24,232,131,53,59
24,233,132,53,60
24,235,135,54,61
25,236,135,54,61
34,240,137,54,61
40,240,139,54,61
51,244,143,54,61
64,246,144,55,62
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,144,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
75,251,146,55,64
86,251,147,55,64
96,251,147,55,64
105,252,148,55,64
112,255,148,55,64
129,255,149,55,64
129,255,149,55,64
131,255,149,55,64
132,255,149,55,64
133,255,149,55,64
134,255,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
135,256,149,55,64
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,2,0
0,7,2,3,0
0,15,3,7,0
1,24,4,10,0
1,36,8,13,0
2,51,12,16,0
3,51,12,16,0
5,66,22,16,6
5,80,34,17,12
6,87,49,17,20
6,101,69,17,23
6,115,75,17,28
6,115,75,17,28
6,115,75,17,28
6,115,75,17,28
6,115,75,17,28
6,115,75,17,28
6,115,75,17,28
6,116,75,17,28
6,131,83,18,29
8,148,87,21,29
8,159,94,21,30
8,173,97,21,33
10,189,100,21,42
10,189,100,21,42
10,189,100,21,42
10,189,100,21,42
10,189,100,21,42
10,189,100,21,42
10,189,100,21,42
10,189,100,21,42
10,193,102,21,44
10,197,110,22,47
11,202,114,24,49
11,204,116,28,53
11,206,123,32,54
11,208,123,32,54
14,212,126,35,55
16,214,129,37,57
20,218,129,39,58
22,222,129,40,61
26,224,134,44,61
26,224,134,44,61
26,224,134,44,61
26,224,134,44,61
26,224,134,44,61
26,224,134,44,61
26,224,134,44,61
26,224,134,44,61
26,228,134,44,61
26,228,134,44,61
26,228,134,44,61
26,230,134,44,61
26,230,134,44,61
26,231,134,44,61
26,231,134,44,61
26,231,134,44,61
27,231,134,45,61
27,232,135,45,62
27,234,138,46,63
28,235,138,46,63
37,239,140,46,63
43,239,142,46,63
54,243,146,46,63
67,245,147,47,64
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,147,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
78,250,149,47,66
89,250,150,47,66
99,250,150,47,66
108,251,151,47,66
115,254,151,47,66
132,254,152,47,66
132,254,152,47,66
134,254,152,47,66
135,254,152,47,66
136,254,152,47,66
137,254,152,47,66
138,255,152,47,66
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,2,0
1,8,2,2,0
1,14,5,4,0
1,21,10,4,0
1,36,13,4,0
1,47,19,6,0
1,49,19,6,0
1,60,32,6,6
2,73,43,6,11
2,86,57,6,15
4,106,68,6,18
4,123,80,7,25
4,123,80,7,25
4,123,80,7,25
4,123,80,7,25
4,123,80,7,25
4,123,80,7,25
4,123,80,7,25
4,124,80,7,25
6,134,90,7,29
10,150,102,8,33
10,165,108,8,34
11,188,119,8,38
11,211,126,8,43
11,211,126,8,43
11,211,126,8,43
11,211,126,8,43
11,211,126,8,43
11,211,126,8,43
11,211,126,8,43
11,211,128,9,43
11,216,129,11,43
11,218,134,14,47
12,223,138,16,48
12,226,141,16,48
12,227,143,18,52
12,227,143,18,52
15,232,150,23,54
20,237,156,26,55
24,244,161,29,59
28,255,169,30,63
32,258,173,31,67
32,258,173,31,67
32,258,173,31,67
32,258,173,31,67
32,258,173,31,67
32,258,173,31,67
32,258,173,31,67
32,258,174,32,67
32,262,177,32,67
32,268,179,32,67
32,275,182,32,67
32,285,184,32,67
32,289,188,32,67
32,290,188,33,68
33,296,193,34,72
33,298,199,37,76
33,304,204,37,78
35,314,213,40,83
36,322,222,42,86
37,324,226,42,87
50,347,240,42,92
61,373,249,43,98
74,404,259,45,104
83,440,267,47,107
92,473,280,49,112
92,473,280,49,112
92,473,280,49,112
92,473,280,49,112
92,473,280,49,112
92,473,280,49,112
92,473,280,49,112
92,473,280,49,112
92,476,285,49,112
92,477,287,49,115
92,480,294,49,116
94,483,297,49,116
94,484,303,49,116
94,484,303,49,116
94,484,303,49,116
94,484,303,49,116
94,484,303,49,116
94,484,303,49,116
94,484,303,49,116
96,492,305,49,117
111,523,317,52,126
132,555,336,53,130
154,585,356,56,141
171,617,371,58,149
191,651,389,60,157
192,654,392,60,158
210,706,420,67,168
230,750,445,75,173
243,789,470,76,183
256,836,498,81,187
269,871,527,87,197
269,872,528,88,197
274,874,535,92,198
278,877,543,99,201
282,879,553,102,202
290,887,556,111,203
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
296,891,561,116,205
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,8,1,0,0
0,16,4,0,0
0,24,9,0,0
0,35,16,0,0
0,49,22,0,0
0,51,22,0,0
0,62,35,0,4
1,75,46,0,8
1,88,60,0,12
3,108,71,0,15
3,125,83,0,21
3,125,83,0,21
3,125,83,0,21
3,125,83,0,21
3,125,83,0,21
3,125,83,0,21
3,125,83,0,21
3,126,83,0,21
4,136,93,0,25
4,152,105,0,28
4,167,111,0,29
5,190,122,0,31
5,213,129,0,33
5,213,129,0,33
5,213,129,0,33
5,213,129,0,33
5,213,129,0,33
5,213,129,0,33
5,213,129,0,33
5,213,131,0,33
5,218,132,0,33
5,220,137,0,36
5,225,141,0,37
5,228,144,0,37
5,229,146,0,39
5,229,146,0,39
6,235,152,1,41
6,240,158,1,42
6,247,163,2,46
7,257,170,5,48
7,260,174,5,51
7,260,174,5,51
7,260,174,5,51
7,260,174,5,51
7,260,174,5,51
7,260,174,5,51
7,260,174,5,51
7,260,175,5,51
7,264,178,5,51
7,270,180,5,51
7,277,183,5,51
7,287,185,5,51
7,291,189,5,51
7,292,189,5,51
7,298,194,5,53
7,301,199,5,57
7,307,204,5,59
7,316,214,5,62
7,325,222,5,64
8,327,226,5,65
14,350,240,5,69
21,376,249,5,75
29,407,259,5,81
35,443,267,5,83
40,476,280,5,86
40,476,280,5,86
40,476,280,5,86
40,476,280,5,86
40,476,280,5,86
40,476,280,5,86
40,476,280,5,86
40,476,280,5,86
40,479,285,5,86
40,480,287,5,89
40,483,294,5,90
41,486,297,5,91
41,487,303,5,91
41,487,303,5,91
41,487,303,5,91
41,487,303,5,91
41,487,303,5,91
41,487,303,5,91
41,487,303,5,91
42,495,305,5,91
49,525,317,6,99
62,557,336,6,103
76,587,356,6,111
88,620,370,6,117
94,654,387,7,123
94,657,390,7,124
105,707,418,12,133
116,751,443,15,136
123,791,468,17,145
133,838,495,19,149
139,874,523,21,157
139,875,524,21,157
142,877,532,23,157
145,880,540,26,157
146,882,550,29,158
152,890,552,32,158
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
155,894,557,36,159
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,8,1,0,0
0,16,4,0,0
0,21,9,0,0
0,32,13,0,0
0,42,17,0,0
0,44,17,0,0
0,55,30,0,4
1,68,41,0,7
1,81,55,0,11
3,101,66,0,14
3,118,78,0,18
3,118,78,0,18
3,118,78,0,18
3,118,78,0,18
3,118,78,0,18
3,118,78,0,18
3,118,78,0,18
3,119,78,0,18
4,130,88,0,21
4,146,100,0,24
4,161,106,0,25
5,184,117,0,27
5,207,124,0,29
5,207,124,0,29
5,207,124,0,29
5,207,124,0,29
5,207,124,0,29
5,207,124,0,29
5,207,124,0,29
5,207,126,0,29
5,212,127,0,29
5,214,132,0,32
5,219,136,0,33
5,222,139,0,33
5,223,141,0,34
5,223,141,0,34
5,227,148,2,35
5,232,154,2,36
5,239,158,4,38
6,248,165,4,40
6,251,169,4,43
6,251,169,4,43
6,251,169,4,43
6,251,169,4,43
6,251,169,4,43
6,251,169,4,43
6,251,169,4,43
6,251,170,4,43
6,255,173,4,43
6,261,175,4,43
6,268,178,4,43
6,278,180,4,43
6,282,184,4,43
6,283,184,4,43
6,290,189,4,44
6,292,194,4,48
6,297,199,4,49
7,305,208,4,51
7,313,217,4,52
7,315,221,4,53
11,338,235,4,57
16,364,244,4,62
22,395,254,4,68
25,431,262,5,69
26,464,275,5,71
26,464,275,5,71
26,464,275,5,71
26,464,275,5,71
26,464,275,5,71
26,464,275,5,71
26,464,275,5,71
26,464,275,5,71
26,467,280,5,71
26,470,282,5,72
26,473,289,5,73
28,476,292,5,73
28,477,298,5,73
28,477,298,5,73
28,477,298,5,73
28,477,298,5,73
28,477,298,5,73
28,477,298,5,73
28,477,298,5,73
29,485,300,5,73
34,515,312,5,80
41,547,330,5,83
48,576,350,6,89
54,608,364,6,94
57,641,381,6,100
57,644,384,7,100
64,694,412,10,108
70,738,437,11,112
75,777,461,12,121
80,825,488,14,123
84,860,517,14,130
84,861,518,14,130
85,863,526,15,130
87,866,534,16,130
88,869,544,16,130
93,875,546,16,131
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
95,879,551,17,132
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,8,1,0,0
0,15,5,0,0
0,20,9,0,0
0,33,14,0,0
0,43,16,0,0
0,45,16,0,0
0,56,29,0,4
1,69,40,0,7
1,81,54,0,12
3,101,65,0,15
3,117,77,0,20
3,117,77,0,20
3,117,77,0,20
3,117,77,0,20
3,117,77,0,20
3,117,77,0,20
3,117,77,0,20
3,118,77,0,20
4,129,87,0,23
4,145,99,0,25
4,160,105,0,26
5,182,116,0,29
5,204,123,0,32
5,204,123,0,32
5,204,123,0,32
5,204,123,0,32
5,204,123,0,32
5,204,123,0,32
5,204,123,0,32
5,204,125,0,32
5,209,126,0,32
5,211,131,0,35
5,216,135,0,35
5,219,138,0,35
5,220,140,0,36
5,220,140,0,36
5,224,146,1,37
5,229,152,1,38
5,235,156,1,40
5,244,162,2,42
5,247,166,2,43
5,247,166,2,43
5,247,166,2,43
5,247,166,2,43
5,247,166,2,43
5,247,166,2,43
5,247,166,2,43
5,247,167,2,43
5,251,170,2,43
5,257,172,2,43
5,264,175,2,43
5,274,177,2,43
5,278,181,2,43
5,279,181,2,43
5,285,186,2,44
5,287,191,2,46
5,292,195,2,47
5,300,204,2,49
5,308,212,2,50
5,310,216,2,51
8,333,230,2,55
12,359,239,2,60
17,390,249,3,65
19,426,257,3,66
20,459,270,3,68
20,459,270,3,68
20,459,270,3,68
20,459,270,3,68
20,459,270,3,68
20,459,270,3,68
20,459,270,3,68
20,459,270,3,68
20,462,275,3,68
20,465,277,3,69
20,468,284,3,70
21,470,287,3,72
21,471,293,3,72
21,471,293,3,72
21,471,293,3,72
21,471,293,3,72
21,471,293,3,72
21,471,293,3,72
21,471,293,3,72
22,479,295,3,72
25,509,307,3,78
31,540,325,3,82
36,569,344,3,87
41,601,358,3,92
43,634,375,3,97
43,637,378,3,97
50,686,405,3,106
56,730,430,3,109
61,768,454,5,117
63,815,481,5,121
66,850,509,6,127
66,851,510,6,127
67,853,517,6,127
67,856,524,8,127
68,858,534,9,127
72,864,536,11,127
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
72,868,541,13,128
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,8,1,0,0
0,15,4,0,0
0,21,8,0,0
0,34,13,0,0
0,44,15,0,0
0,46,15,0,0
0,57,28,0,4
1,70,39,0,7
1,82,53,0,12
3,102,64,0,14
3,118,76,0,19
3,118,76,0,19
3,118,76,0,19
3,118,76,0,19
3,118,76,0,19
3,118,76,0,19
3,118,76,0,19
3,119,76,0,19
4,130,86,0,22
4,146,98,0,24
4,161,104,0,25
5,183,115,0,27
5,205,122,0,30
5,205,122,0,30
5,205,122,0,30
5,205,122,0,30
5,205,122,0,30
5,205,122,0,30
5,205,122,0,30
